Article Title,Author,Journal Title,ISSN,ISBN,Publication Date,Volume,Issue,First Page,Page Count,Accession Number,DOI,Publisher,Doctype,Subjects,Keywords,Abstract,PLink
"Part 2 Works On Raymond Knister; Articles and sections of books, theses and dissertations, letters, miscellaneous, audio recordings, and awards and honours; Theses and dissertations","Burke, Anne",Part 2: Works On Raymond Knister,,920802230,,3,,312,3,ABCMA03RKP2000003003003002,,"Toronto, Ontario : ECW Press",,"KNISTER, Raymond; KNISTER, Raymond -- Criticism & interpretation -- Bibliography; CANADIAN literature -- Bibliography; FRENCH-CANADIAN literature -- Bibliography",,,https://lib-ezproxy.concordia.ca/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=cjh&AN=ABCMA03RKP2000003003003002&site=ehost-live&scope=site
"Part 2 Works On Raymond Knister; Articles and sections of books, theses and dissertations, letters, miscellaneous, audio recordings, and awards and honours; Letters","Burke, Anne",Part 2: Works On Raymond Knister,,920802230,,3,,314,1,ABCMA03RKP2000003003003003,,"Toronto, Ontario : ECW Press",,"KNISTER, Raymond; KNISTER, Raymond -- Criticism & interpretation -- Bibliography; CANADIAN literature -- Bibliography; FRENCH-CANADIAN literature -- Bibliography",,,https://lib-ezproxy.concordia.ca/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=cjh&AN=ABCMA03RKP2000003003003003&site=ehost-live&scope=site
"Part 2 Works On Raymond Knister; Articles and sections of books, theses and dissertations, letters, miscellaneous, audio recordings, and awards and honours; Miscellaneous","Burke, Anne",Part 2: Works On Raymond Knister,,920802230,,3,,314,2,ABCMA03RKP2000003003003004,,"Toronto, Ontario : ECW Press",,"KNISTER, Raymond; KNISTER, Raymond -- Criticism & interpretation -- Bibliography; CANADIAN literature -- Bibliography; FRENCH-CANADIAN literature -- Bibliography",,,https://lib-ezproxy.concordia.ca/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=cjh&AN=ABCMA03RKP2000003003003004&site=ehost-live&scope=site
"Part 2 Works On Raymond Knister; Articles and sections of books, theses and dissertations, letters, miscellaneous, audio recordings, and awards and honours; Audio recordings","Burke, Anne",Part 2: Works On Raymond Knister,,920802230,,3,,315,2,ABCMA03RKP2000003003003005,,"Toronto, Ontario : ECW Press",,"KNISTER, Raymond; KNISTER, Raymond -- Criticism & interpretation -- Bibliography; CANADIAN literature -- Bibliography; FRENCH-CANADIAN literature -- Bibliography",,,https://lib-ezproxy.concordia.ca/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=cjh&AN=ABCMA03RKP2000003003003005&site=ehost-live&scope=site
"Part 2 Works On Raymond Knister; Articles and sections of books, theses and dissertations, letters, miscellaneous, audio recordings, and awards and honours; Awards and honours","Burke, Anne",Part 2: Works On Raymond Knister,,920802230,,3,,316,1,ABCMA03RKP2000003003003006,,"Toronto, Ontario : ECW Press",,"KNISTER, Raymond; KNISTER, Raymond -- Criticism & interpretation -- Bibliography; CANADIAN literature -- Bibliography; FRENCH-CANADIAN literature -- Bibliography",,,https://lib-ezproxy.concordia.ca/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=cjh&AN=ABCMA03RKP2000003003003006&site=ehost-live&scope=site
Part 2 Works On Raymond Knister; Selected book reviews; White Narcissus,"Burke, Anne",Part 2: Works On Raymond Knister,,920802230,,3,,316,2,ABCMA03RKP2000003003004001,,"Toronto, Ontario : ECW Press",,"KNISTER, Raymond; KNISTER, Raymond -- Criticism & interpretation -- Bibliography; WHITE narcissus (Book); CANADIAN literature -- Bibliography; FRENCH-CANADIAN literature -- Bibliography",,,https://lib-ezproxy.concordia.ca/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=cjh&AN=ABCMA03RKP2000003003004001&site=ehost-live&scope=site
Part 2 Works On Raymond Knister; Selected book reviews; My Star Predominant,"Burke, Anne",Part 2: Works On Raymond Knister,,920802230,,3,,317,1,ABCMA03RKP2000003003004002,,"Toronto, Ontario : ECW Press",,"KNISTER, Raymond; KNISTER, Raymond -- Criticism & interpretation -- Bibliography; MY star predominant (Book); CANADIAN literature -- Bibliography; FRENCH-CANADIAN literature -- Bibliography",,,https://lib-ezproxy.concordia.ca/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=cjh&AN=ABCMA03RKP2000003003004002&site=ehost-live&scope=site
Part 2 Works On Raymond Knister; Selected book reviews; Collected Poems of Raymond Knister,"Burke, Anne",Part 2: Works On Raymond Knister,,920802230,,3,,317,2,ABCMA03RKP2000003003004003,,"Toronto, Ontario : ECW Press",,"KNISTER, Raymond; KNISTER, Raymond -- Criticism & interpretation -- Bibliography; COLLECTED poems of Raymond Knister (Book); CANADIAN literature -- Bibliography; FRENCH-CANADIAN literature -- Bibliography",,,https://lib-ezproxy.concordia.ca/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=cjh&AN=ABCMA03RKP2000003003004003&site=ehost-live&scope=site
Part 2 Works On Raymond Knister; Selected book reviews; Selected Stories of Raymond Knister,"Burke, Anne",Part 2: Works On Raymond Knister,,920802230,,3,,318,1,ABCMA03RKP2000003003004004,,"Toronto, Ontario : ECW Press",,"KNISTER, Raymond; KNISTER, Raymond -- Criticism & interpretation -- Bibliography; SELECTED stories of Raymond Knister (Book); CANADIAN literature -- Bibliography; FRENCH-CANADIAN literature -- Bibliography",,,https://lib-ezproxy.concordia.ca/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=cjh&AN=ABCMA03RKP2000003003004004&site=ehost-live&scope=site
Part 2 Works On Raymond Knister; Selected book reviews; The First Day of Spring: Stories and Other Prose,"Burke, Anne",Part 2: Works On Raymond Knister,,920802230,,3,,318,2,ABCMA03RKP2000003003004005,,"Toronto, Ontario : ECW Press",,"KNISTER, Raymond; KNISTER, Raymond -- Criticism & interpretation -- Bibliography; FIRST day of spring: Stories and other prose (Book); CANADIAN literature -- Bibliography; FRENCH-CANADIAN literature -- Bibliography",,,https://lib-ezproxy.concordia.ca/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=cjh&AN=ABCMA03RKP2000003003004005&site=ehost-live&scope=site
Part 2 Works On Raymond Knister; Selected book reviews; Canadian Short Stories,"Burke, Anne",Part 2: Works On Raymond Knister,,920802230,,3,,319,2,ABCMA03RKP2000003003004006,,"Toronto, Ontario : ECW Press",,"KNISTER, Raymond; KNISTER, Raymond -- Criticism & interpretation -- Bibliography; CANADIAN short stories (Book); CANADIAN literature -- Bibliography; FRENCH-CANADIAN literature -- Bibliography",,,https://lib-ezproxy.concordia.ca/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=cjh&AN=ABCMA03RKP2000003003004006&site=ehost-live&scope=site
"Part 2 Works On Raymond Knister; Selected book reviews; Raymond Knister: Poems, Stories and Essays","Burke, Anne",Part 2: Works On Raymond Knister,,920802230,,3,,320,1,ABCMA03RKP2000003003004007,,"Toronto, Ontario : ECW Press",,"KNISTER, Raymond; KNISTER, Raymond -- Criticism & interpretation -- Bibliography; RAYMOND Knister: Poems, stories and essays (Book); CANADIAN literature -- Bibliography; FRENCH-CANADIAN literature -- Bibliography",,,https://lib-ezproxy.concordia.ca/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=cjh&AN=ABCMA03RKP2000003003004007&site=ehost-live&scope=site
Sinclair Ross: An Annotated Bibliography: Introduction,"Latham, David",Part 1: Works By Sinclair Ross,,920802230,,3,,366,2,ABCMA03SRP1000003005000000,,"Toronto, Ontario : ECW Press",,"ROSS, Sinclair; ROSS, Sinclair -- Bibliography; CANADIAN literature -- Bibliography; FRENCH-CANADIAN literature -- Bibliography",,,https://lib-ezproxy.concordia.ca/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=cjh&AN=ABCMA03SRP1000003005000000&site=ehost-live&scope=site
Part 1 Works By Sinclair Ross; Books; Novels,"Latham, David",Part 1: Works By Sinclair Ross,,920802230,,3,,368,1,ABCMA03SRP1000003005001001,,"Toronto, Ontario : ECW Press",,"ROSS, Sinclair; ROSS, Sinclair -- Bibliography; CANADIAN literature -- Bibliography; FRENCH-CANADIAN literature -- Bibliography",,,https://lib-ezproxy.concordia.ca/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=cjh&AN=ABCMA03SRP1000003005001001&site=ehost-live&scope=site
Part 1 Works By Sinclair Ross; Books; Short stories,"Latham, David",Part 1: Works By Sinclair Ross,,920802230,,3,,368,1,ABCMA03SRP1000003005001002,,"Toronto, Ontario : ECW Press",,"ROSS, Sinclair; ROSS, Sinclair -- Bibliography; CANADIAN literature -- Bibliography; FRENCH-CANADIAN literature -- Bibliography",,,https://lib-ezproxy.concordia.ca/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=cjh&AN=ABCMA03SRP1000003005001002&site=ehost-live&scope=site
Part 1 Works By Sinclair Ross; Contributions to periodicals and books: Short stories,"Latham, David",Part 1: Works By Sinclair Ross,,920802230,,3,,368,2,ABCMA03SRP1000003005002001,,"Toronto, Ontario : ECW Press",,"ROSS, Sinclair; ROSS, Sinclair -- Bibliography; CANADIAN literature -- Bibliography; FRENCH-CANADIAN literature -- Bibliography",,,https://lib-ezproxy.concordia.ca/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=cjh&AN=ABCMA03SRP1000003005002001&site=ehost-live&scope=site
Part 1 Works By Sinclair Ross; Contributions to periodicals and books: Reprinted anthology contributions: A selection,"Latham, David",Part 1: Works By Sinclair Ross,,920802230,,3,,369,3,ABCMA03SRP1000003005002002,,"Toronto, Ontario : ECW Press",,"ROSS, Sinclair; ROSS, Sinclair -- Bibliography; CANADIAN literature -- Bibliography; FRENCH-CANADIAN literature -- Bibliography",,,https://lib-ezproxy.concordia.ca/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=cjh&AN=ABCMA03SRP1000003005002002&site=ehost-live&scope=site
Part 1 Works By Sinclair Ross; Contributions to periodicals and books: Articles,"Latham, David",Part 1: Works By Sinclair Ross,,920802230,,3,,371,1,ABCMA03SRP1000003005002003,,"Toronto, Ontario : ECW Press",,"ROSS, Sinclair; ROSS, Sinclair -- Bibliography; CANADIAN literature -- Bibliography; FRENCH-CANADIAN literature -- Bibliography",,,https://lib-ezproxy.concordia.ca/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=cjh&AN=ABCMA03SRP1000003005002003&site=ehost-live&scope=site
Part 1 Works By Sinclair Ross; Contributions to periodicals and books: Audio-visual material,"Latham, David",Part 1: Works By Sinclair Ross,,920802230,,3,,371,1,ABCMA03SRP1000003005002004,,"Toronto, Ontario : ECW Press",,"ROSS, Sinclair; ROSS, Sinclair -- Bibliography; CANADIAN literature -- Bibliography; FRENCH-CANADIAN literature -- Bibliography",,,https://lib-ezproxy.concordia.ca/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=cjh&AN=ABCMA03SRP1000003005002004&site=ehost-live&scope=site
"Part 2: Works On Sinclair Ross; Book, articles and sections of books, theses and dissertations, interviews, audio-visual material, and award and honour; Book","Latham, David",Part 2: Works On Sinclair Ross,,920802230,,3,,371,2,ABCMA03SRP2000003005003001,,"Toronto, Ontario : ECW Press",,"ROSS, Sinclair; ROSS, Sinclair -- Criticism & interpretation -- Bibliography; CANADIAN literature -- Bibliography; FRENCH-CANADIAN literature -- Bibliography",,,https://lib-ezproxy.concordia.ca/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=cjh&AN=ABCMA03SRP2000003005003001&site=ehost-live&scope=site
"Part 2: Works On Sinclair Ross; Book, articles and sections of books, theses and dissertations, interviews, audio-visual material, and award and honour; .Articles and sections of books","Latham, David",Part 2: Works On Sinclair Ross,,920802230,,3,,372,13,ABCMA03SRP2000003005003002,,"Toronto, Ontario : ECW Press",,"ROSS, Sinclair; ROSS, Sinclair -- Criticism & interpretation -- Bibliography; CANADIAN literature -- Bibliography; FRENCH-CANADIAN literature -- Bibliography",,,https://lib-ezproxy.concordia.ca/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=cjh&AN=ABCMA03SRP2000003005003002&site=ehost-live&scope=site
"Part 2: Works On Sinclair Ross; Book, articles and sections of books, theses and dissertations, interviews, audio-visual material, and award and honour; Theses and dissertations","Latham, David",Part 2: Works On Sinclair Ross,,920802230,,3,,384,2,ABCMA03SRP2000003005003003,,"Toronto, Ontario : ECW Press",,"ROSS, Sinclair; ROSS, Sinclair -- Criticism & interpretation -- Bibliography; CANADIAN literature -- Bibliography; FRENCH-CANADIAN literature -- Bibliography",,,https://lib-ezproxy.concordia.ca/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=cjh&AN=ABCMA03SRP2000003005003003&site=ehost-live&scope=site
"Part 2: Works On Sinclair Ross; Book, articles and sections of books, theses and dissertations, interviews, audio-visual material, and award and honour; Interviews","Latham, David",Part 2: Works On Sinclair Ross,,920802230,,3,,385,1,ABCMA03SRP2000003005003004,,"Toronto, Ontario : ECW Press",,"ROSS, Sinclair; ROSS, Sinclair -- Criticism & interpretation -- Bibliography; CANADIAN literature -- Bibliography; FRENCH-CANADIAN literature -- Bibliography",,,https://lib-ezproxy.concordia.ca/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=cjh&AN=ABCMA03SRP2000003005003004&site=ehost-live&scope=site
"Part 2: Works On Sinclair Ross; Book, articles and sections of books, theses and dissertations, interviews, audio-visual material, and award and honour; Audio-visual material","Latham, David",Part 2: Works On Sinclair Ross,,920802230,,3,,385,2,ABCMA03SRP2000003005003005,,"Toronto, Ontario : ECW Press",,"ROSS, Sinclair; ROSS, Sinclair -- Criticism & interpretation -- Bibliography; CANADIAN literature -- Bibliography; FRENCH-CANADIAN literature -- Bibliography",,,https://lib-ezproxy.concordia.ca/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=cjh&AN=ABCMA03SRP2000003005003005&site=ehost-live&scope=site
"Part 2: Works On Sinclair Ross; Book, articles and sections of books, theses and dissertations, interviews, audio-visual material, and award and honour; Award and honour","Latham, David",Part 2: Works On Sinclair Ross,,920802230,,3,,386,1,ABCMA03SRP2000003005003006,,"Toronto, Ontario : ECW Press",,"ROSS, Sinclair; ROSS, Sinclair -- Criticism & interpretation -- Bibliography; CANADIAN literature -- Bibliography; FRENCH-CANADIAN literature -- Bibliography",,,https://lib-ezproxy.concordia.ca/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=cjh&AN=ABCMA03SRP2000003005003006&site=ehost-live&scope=site
Part 2: Works On Sinclair Ross; Selected book reviews; As for Me and my House,"Latham, David",Part 2: Works On Sinclair Ross,,920802230,,3,,386,3,ABCMA03SRP2000003005004001,,"Toronto, Ontario : ECW Press",,"ROSS, Sinclair; ROSS, Sinclair -- Criticism & interpretation -- Bibliography; AS for me and my house (Book); CANADIAN literature -- Bibliography; FRENCH-CANADIAN literature -- Bibliography",,,https://lib-ezproxy.concordia.ca/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=cjh&AN=ABCMA03SRP2000003005004001&site=ehost-live&scope=site
Part 2: Works On Sinclair Ross; Selected book reviews; The Well,"Latham, David",Part 2: Works On Sinclair Ross,,920802230,,3,,388,2,ABCMA03SRP2000003005004002,,"Toronto, Ontario : ECW Press",,"ROSS, Sinclair; ROSS, Sinclair -- Criticism & interpretation -- Bibliography; WELL (Book); CANADIAN literature -- Bibliography; FRENCH-CANADIAN literature -- Bibliography",,,https://lib-ezproxy.concordia.ca/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=cjh&AN=ABCMA03SRP2000003005004002&site=ehost-live&scope=site
Part 2: Works On Sinclair Ross; Selected book reviews; Whir of Gold,"Latham, David",Part 2: Works On Sinclair Ross,,920802230,,3,,389,3,ABCMA03SRP2000003005004003,,"Toronto, Ontario : ECW Press",,"ROSS, Sinclair; ROSS, Sinclair -- Criticism & interpretation -- Bibliography; WHIR of gold (Book); CANADIAN literature -- Bibliography; FRENCH-CANADIAN literature -- Bibliography",,,https://lib-ezproxy.concordia.ca/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=cjh&AN=ABCMA03SRP2000003005004003&site=ehost-live&scope=site
Part 2: Works On Sinclair Ross; Selected book reviews; Sawbones Memorial,"Latham, David",Part 2: Works On Sinclair Ross,,920802230,,3,,391,3,ABCMA03SRP2000003005004004,,"Toronto, Ontario : ECW Press",,"ROSS, Sinclair; ROSS, Sinclair -- Criticism & interpretation -- Bibliography; SAWBONES memorial (Book); CANADIAN literature -- Bibliography; FRENCH-CANADIAN literature -- Bibliography",,,https://lib-ezproxy.concordia.ca/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=cjh&AN=ABCMA03SRP2000003005004004&site=ehost-live&scope=site
Part 2: Works On Sinclair Ross; Selected book reviews; The Lamp at Noon and Other Stories,"Latham, David",Part 2: Works On Sinclair Ross,,920802230,,3,,393,1,ABCMA03SRP2000003005004005,,"Toronto, Ontario : ECW Press",,"ROSS, Sinclair; ROSS, Sinclair -- Criticism & interpretation -- Bibliography; LAMP at noon and other stories (Book); CANADIAN literature -- Bibliography; FRENCH-CANADIAN literature -- Bibliography",,,https://lib-ezproxy.concordia.ca/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=cjh&AN=ABCMA03SRP2000003005004005&site=ehost-live&scope=site
W.O. Mitchell An Annotated Bibliography: Introduction,"Latham, Shelia",Part 1: Works By W.O. Mitchell,,920802230,,3,,324,2,ABCMA03WMP1000003004000000,,"Toronto, Ontario : ECW Press",,"MITCHELL, W.O.; MITCHELL, W.O. -- Bibliography; CANADIAN literature -- Bibliography; FRENCH-CANADIAN literature -- Bibliography",,,https://lib-ezproxy.concordia.ca/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=cjh&AN=ABCMA03WMP1000003004000000&site=ehost-live&scope=site
